serialNumber,date,temperature,temperature-norm,temperature-mir,temperature-mir-norm
JK1170YAJDAM7T,2015-05-06,32.75,1.0,-32.75,-1.0
JK1170YAJDAM7T,2015-06-03,31.5,0.8717948717948718,-31.5,-0.8717948717948718
JK1170YAJDAM7T,2015-07-01,31.8,0.9025641025641027,-31.8,-0.9025641025641027
JK1170YAJDAM7T,2015-08-05,27.75,0.48717948717948717,-27.75,-0.48717948717948717
JK1170YAJDAM7T,2015-09-02,28.0,0.5128205128205128,-28.0,-0.5128205128205128
JK1170YAJDAM7T,2015-10-07,28.0,0.5128205128205128,-28.0,-0.5128205128205128
JK1170YAJDAM7T,2015-11-04,28.0,0.5128205128205128,-28.0,-0.5128205128205128
JK1170YAJDAM7T,2015-12-02,28.0,0.5128205128205128,-28.0,-0.5128205128205128
JK1170YAJDAM7T,2016-01-06,26.5,0.358974358974359,-26.5,-0.358974358974359
JK1170YAJDAM7T,2016-02-03,25.75,0.28205128205128205,-25.75,-0.28205128205128205
JK1170YAJDAM7T,2016-03-02,26.2,0.32820512820512815,-26.2,-0.32820512820512815
PL2331LAGJAUDJ,2014-04-02,27.0,0.625,-27.0,-0.625
PL2331LAGJAUDJ,2014-10-22,26.0,0.5357142857142857,-26.0,-0.5357142857142857
PL2331LAGJAUDJ,2014-11-05,25.75,0.5133928571428572,-25.75,-0.5133928571428572
PL2331LAGJAUDJ,2014-12-03,26.0,0.5357142857142857,-26.0,-0.5357142857142857
PL2331LAGJAUDJ,2015-01-07,23.0,0.26785714285714285,-23.0,-0.26785714285714285
PL2331LAGJAUDJ,2015-02-04,21.5,0.13392857142857142,-21.5,-0.13392857142857142
PL2331LAGJAUDJ,2015-03-04,21.75,0.15625,-21.75,-0.15625
PL2331LAGJAUDJ,2015-04-01,21.8,0.16071428571428578,-21.8,-0.16071428571428578
PL2331LAGJAUDJ,2015-05-06,23.0,0.26785714285714285,-23.0,-0.26785714285714285
PL2331LAGJAUDJ,2015-06-03,22.0,0.17857142857142858,-22.0,-0.17857142857142858
PL2331LAGJAUDJ,2015-07-01,21.0,0.08928571428571429,-21.0,-0.08928571428571429
PL2331LAGJAUDJ,2015-08-05,21.25,0.11160714285714286,-21.25,-0.11160714285714286
PL2331LAGJAUDJ,2015-09-02,21.0,0.08928571428571429,-21.0,-0.08928571428571429
PL2331LAGJAUDJ,2015-10-07,21.0,0.08928571428571429,-21.0,-0.08928571428571429
PL2331LAGJAUDJ,2015-11-04,20.0,0.0,-20.0,-0.0
PL2331LAGJAUDJ,2015-12-02,20.4,0.03571428571428559,-20.4,-0.03571428571428559
PL2331LAGJAUDJ,2016-01-06,21.25,0.11160714285714286,-21.25,-0.11160714285714286
PL2331LAGJAUDJ,2016-02-03,21.25,0.11160714285714286,-21.25,-0.11160714285714286
PL2331LAGJAUDJ,2016-03-02,22.2,0.19642857142857137,-22.2,-0.19642857142857137
PL2331LAGJAUDJ,2016-04-06,22.25,0.20089285714285715,-22.25,-0.20089285714285715
PL2331LAGJAUDJ,2016-05-04,23.0,0.26785714285714285,-23.0,-0.26785714285714285
PL2331LAGJAUDJ,2016-06-01,24.2,0.37499999999999994,-24.2,-0.37499999999999994
PL2331LAGJAUDJ,2016-08-03,22.0,0.17857142857142858,-22.0,-0.17857142857142858
PL2331LAGJAUDJ,2016-09-07,23.25,0.29017857142857145,-23.25,-0.29017857142857145
PL2331LAGJAUDJ,2016-12-07,22.0,0.17857142857142858,-22.0,-0.17857142857142858
PL2331LAGJAUDJ,2017-01-04,22.0,0.17857142857142858,-22.0,-0.17857142857142858
PL2331LAGJAUDJ,2017-02-01,21.75,0.15625,-21.75,-0.15625
PL2331LAGJAUDJ,2017-03-01,21.4,0.12499999999999988,-21.4,-0.12499999999999988
PL2331LAGJAUDJ,2017-04-05,22.25,0.20089285714285715,-22.25,-0.20089285714285715
PL2331LAGJAUDJ,2017-05-03,21.8,0.16071428571428578,-21.8,-0.16071428571428578
PL2331LAGJAUDJ,2017-06-07,22.25,0.20089285714285715,-22.25,-0.20089285714285715
PL2331LAGJAUDJ,2017-08-02,22.2,0.19642857142857137,-22.2,-0.19642857142857137
PL2331LAGJAUDJ,2017-09-06,22.25,0.20089285714285715,-22.25,-0.20089285714285715
PL2331LAGJAUDJ,2017-12-06,22.75,0.2455357142857143,-22.75,-0.2455357142857143
PL2331LAGJAUDJ,2018-01-03,22.8,0.25000000000000006,-22.8,-0.25000000000000006
PL2331LAGJAUDJ,2018-02-07,22.5,0.22321428571428573,-22.5,-0.22321428571428573
PL2331LAGJAUDJ,2018-03-07,23.75,0.3348214285714286,-23.75,-0.3348214285714286
PL2331LAGJAUDJ,2018-04-04,25.0,0.44642857142857145,-25.0,-0.44642857142857145
PL2331LAGJAUDJ,2018-05-02,23.8,0.33928571428571436,-23.8,-0.33928571428571436
PL2331LAGJAUDJ,2018-06-06,23.75,0.3348214285714286,-23.75,-0.3348214285714286
PL2331LAGJAUDJ,2018-08-01,23.4,0.30357142857142844,-23.4,-0.30357142857142844
PL2331LAGJAUDJ,2018-09-05,24.0,0.35714285714285715,-24.0,-0.35714285714285715
PL2331LAGJAUDJ,2018-12-05,28.75,0.78125,-28.75,-0.78125
PL2331LAGJAUDJ,2019-01-02,31.2,1.0,-31.2,-1.0
PL2331LAGJAUDJ,2019-02-06,29.0,0.8035714285714286,-29.0,-0.8035714285714286
8CKS0ZKL,2020-04-22,28.0,0.0,-28.0,-0.0
8CKS0ZKL,2020-05-20,28.5,0.25,-28.5,-0.25
8CKS0ZKL,2020-06-03,29.0,0.5,-29.0,-0.5
8CKS0ZKL,2020-08-05,29.25,0.625,-29.25,-0.625
8CKS0ZKL,2020-09-02,29.6,0.8000000000000007,-29.6,-0.8000000000000007
8CKS0ZKL,2020-12-02,30.0,1.0,-30.0,-1.0
Z302ALDQ,2015-02-11,28.66666666666667,0.743348982785603,-28.66666666666667,-0.743348982785603
Z302ALDQ,2015-03-04,29.0,0.7746478873239437,-29.0,-0.7746478873239437
Z302ALDQ,2015-04-01,31.4,1.0,-31.4,-1.0
Z302ALDQ,2015-05-06,30.5,0.915492957746479,-30.5,-0.915492957746479
Z302ALDQ,2015-06-03,28.25,0.7042253521126761,-28.25,-0.7042253521126761
Z302ALDQ,2015-07-01,27.2,0.6056338028169014,-27.2,-0.6056338028169014
Z302ALDQ,2015-08-05,27.25,0.6103286384976526,-27.25,-0.6103286384976526
Z302ALDQ,2015-09-02,27.2,0.6056338028169014,-27.2,-0.6056338028169014
Z302ALDQ,2015-10-07,26.25,0.5164319248826291,-26.25,-0.5164319248826291
Z302ALDQ,2015-11-04,27.5,0.6338028169014085,-27.5,-0.6338028169014085
Z302ALDQ,2015-12-02,28.4,0.7183098591549295,-28.4,-0.7183098591549295
Z302ALDQ,2016-01-06,29.5,0.8215962441314555,-29.5,-0.8215962441314555
Z302ALDQ,2016-02-03,29.75,0.8450704225352114,-29.75,-0.8450704225352114
Z302ALDQ,2016-03-02,31.0,0.9624413145539907,-31.0,-0.9624413145539907
Z302ALDQ,2016-04-06,30.0,0.8685446009389672,-30.0,-0.8685446009389672
Z302ALDQ,2016-05-04,28.5,0.727699530516432,-28.5,-0.727699530516432
Z302ALDQ,2016-06-01,26.6,0.5492957746478875,-26.6,-0.5492957746478875
Z302ALDQ,2016-08-03,25.2,0.41784037558685444,-25.2,-0.41784037558685444
Z302ALDQ,2016-09-07,25.25,0.4225352112676057,-25.25,-0.4225352112676057
Z302ALDQ,2016-12-07,26.5,0.539906103286385,-26.5,-0.539906103286385
Z302ALDQ,2017-01-04,26.0,0.4929577464788733,-26.0,-0.4929577464788733
Z302ALDQ,2017-02-01,25.0,0.3990610328638498,-25.0,-0.3990610328638498
Z302ALDQ,2017-03-01,22.6,0.17370892018779358,-22.6,-0.17370892018779358
Z302ALDQ,2017-04-05,23.5,0.25821596244131456,-23.5,-0.25821596244131456
Z302ALDQ,2017-05-03,22.6,0.17370892018779358,-22.6,-0.17370892018779358
Z302ALDQ,2017-06-07,23.75,0.28169014084507044,-23.75,-0.28169014084507044
Z302ALDQ,2017-08-02,24.2,0.32394366197183094,-24.2,-0.32394366197183094
Z302ALDQ,2017-09-06,24.25,0.3286384976525822,-24.25,-0.3286384976525822
Z302ALDQ,2017-12-06,23.5,0.25821596244131456,-23.5,-0.25821596244131456
Z302ALDQ,2018-01-03,22.6,0.17370892018779358,-22.6,-0.17370892018779358
Z302ALDQ,2018-02-07,22.0,0.11737089201877936,-22.0,-0.11737089201877936
Z302ALDQ,2018-03-07,22.0,0.11737089201877936,-22.0,-0.11737089201877936
Z302ALDQ,2018-04-04,21.75,0.09389671361502348,-21.75,-0.09389671361502348
Z302ALDQ,2018-05-02,21.0,0.02347417840375587,-21.0,-0.02347417840375587
Z302ALDQ,2018-06-06,21.0,0.02347417840375587,-21.0,-0.02347417840375587
Z302ALDQ,2018-08-01,21.2,0.0422535211267605,-21.2,-0.0422535211267605
Z302ALDQ,2018-09-05,22.0,0.11737089201877936,-22.0,-0.11737089201877936
Z302ALDQ,2018-12-05,21.5,0.07042253521126761,-21.5,-0.07042253521126761
Z302ALDQ,2019-01-02,22.6,0.17370892018779358,-22.6,-0.17370892018779358
Z302ALDQ,2019-02-06,23.5,0.25821596244131456,-23.5,-0.25821596244131456
Z302ALDQ,2019-03-06,22.25,0.14084507042253522,-22.25,-0.14084507042253522
Z302ALDQ,2019-04-03,21.25,0.04694835680751174,-21.25,-0.04694835680751174
Z302ALDQ,2019-05-01,21.8,0.09859154929577472,-21.8,-0.09859154929577472
Z302ALDQ,2019-06-05,21.0,0.02347417840375587,-21.0,-0.02347417840375587
Z302ALDQ,2019-08-07,21.25,0.04694835680751174,-21.25,-0.04694835680751174
Z302ALDQ,2019-09-04,21.25,0.04694835680751174,-21.25,-0.04694835680751174
Z302ALDQ,2019-12-04,21.0,0.02347417840375587,-21.0,-0.02347417840375587
Z302ALDQ,2020-01-01,20.8,0.0046948356807512415,-20.8,-0.0046948356807512415
Z302ALDQ,2020-02-05,20.75,0.0,-20.75,-0.0
Z302ALDQ,2020-03-04,21.0,0.02347417840375587,-21.0,-0.02347417840375587
Z302ALDQ,2020-04-01,21.0,0.02347417840375587,-21.0,-0.02347417840375587
Z302ALDQ,2020-05-06,23.25,0.23474178403755872,-23.25,-0.23474178403755872
Z302ALDQ,2020-06-03,24.25,0.3286384976525822,-24.25,-0.3286384976525822
Z302ALDQ,2020-08-05,23.25,0.23474178403755872,-23.25,-0.23474178403755872
Z302ALDQ,2020-09-02,23.2,0.23004694835680747,-23.2,-0.23004694835680747
Z302ALDQ,2020-12-02,22.8,0.1924882629107982,-22.8,-0.1924882629107982
PL2331LAGMNWSJ,2014-04-23,28.0,0.4128440366972478,-28.0,-0.4128440366972478
PL2331LAGMNWSJ,2014-05-07,27.75,0.389908256880734,-27.75,-0.389908256880734
PL2331LAGMNWSJ,2014-06-04,31.0,0.6880733944954129,-31.0,-0.6880733944954129
PL2331LAGMNWSJ,2014-07-02,31.8,0.7614678899082571,-31.8,-0.7614678899082571
PL2331LAGMNWSJ,2014-08-06,30.25,0.6192660550458716,-30.25,-0.6192660550458716
PL2331LAGMNWSJ,2014-09-03,31.75,0.7568807339449543,-31.75,-0.7568807339449543
PL2331LAGMNWSJ,2014-10-01,31.0,0.6880733944954129,-31.0,-0.6880733944954129
PL2331LAGMNWSJ,2014-11-05,30.75,0.6651376146788992,-30.75,-0.6651376146788992
PL2331LAGMNWSJ,2014-12-03,30.0,0.5963302752293579,-30.0,-0.5963302752293579
PL2331LAGMNWSJ,2015-01-07,31.0,0.6880733944954129,-31.0,-0.6880733944954129
PL2331LAGMNWSJ,2015-02-04,31.5,0.7339449541284404,-31.5,-0.7339449541284404
PL2331LAGMNWSJ,2015-03-04,32.0,0.779816513761468,-32.0,-0.779816513761468
PL2331LAGMNWSJ,2015-04-01,32.2,0.7981651376146792,-32.2,-0.7981651376146792
PL2331LAGMNWSJ,2015-05-06,32.5,0.8256880733944956,-32.5,-0.8256880733944956
PL2331LAGMNWSJ,2015-06-03,31.5,0.7339449541284404,-31.5,-0.7339449541284404
PL2331LAGMNWSJ,2015-07-01,30.8,0.669724770642202,-30.8,-0.669724770642202
PL2331LAGMNWSJ,2015-08-05,32.75,0.8486238532110093,-32.75,-0.8486238532110093
PL2331LAGMNWSJ,2015-09-02,33.0,0.871559633027523,-33.0,-0.871559633027523
PL2331LAGMNWSJ,2015-10-07,32.25,0.8027522935779817,-32.25,-0.8027522935779817
PL2331LAGMNWSJ,2015-11-04,32.5,0.8256880733944956,-32.5,-0.8256880733944956
PL2331LAGMNWSJ,2015-12-02,31.4,0.7247706422018348,-31.4,-0.7247706422018348
PL2331LAGMNWSJ,2016-01-06,31.75,0.7568807339449543,-31.75,-0.7568807339449543
PL2331LAGMNWSJ,2016-02-03,33.75,0.9403669724770644,-33.75,-0.9403669724770644
PL2331LAGMNWSJ,2016-03-02,34.4,1.0,-34.4,-1.0
PL2331LAGMNWSJ,2016-04-06,34.25,0.9862385321100918,-34.25,-0.9862385321100918
PL2331LAGMNWSJ,2016-05-04,32.75,0.8486238532110093,-32.75,-0.8486238532110093
PL2331LAGMNWSJ,2016-06-01,32.8,0.8532110091743118,-32.8,-0.8532110091743118
PL2331LAGMNWSJ,2016-08-03,29.4,0.5412844036697247,-29.4,-0.5412844036697247
PL2331LAGMNWSJ,2016-09-07,27.0,0.3211009174311927,-27.0,-0.3211009174311927
PL2331LAGMNWSJ,2016-12-07,31.5,0.7339449541284404,-31.5,-0.7339449541284404
PL2331LAGMNWSJ,2017-01-04,31.25,0.7110091743119267,-31.25,-0.7110091743119267
PL2331LAGMNWSJ,2017-02-01,30.75,0.6651376146788992,-30.75,-0.6651376146788992
PL2331LAGMNWSJ,2017-03-01,29.8,0.5779816513761469,-29.8,-0.5779816513761469
PL2331LAGMNWSJ,2017-04-05,29.5,0.5504587155963303,-29.5,-0.5504587155963303
PL2331LAGMNWSJ,2017-05-03,28.2,0.4311926605504587,-28.2,-0.4311926605504587
PL2331LAGMNWSJ,2017-06-07,27.75,0.389908256880734,-27.75,-0.389908256880734
PL2331LAGMNWSJ,2017-08-02,23.8,0.02752293577981658,-23.8,-0.02752293577981658
PL2331LAGMNWSJ,2017-09-06,24.25,0.06880733944954129,-24.25,-0.06880733944954129
PL2331LAGMNWSJ,2017-12-06,24.0,0.045871559633027525,-24.0,-0.045871559633027525
PL2331LAGMNWSJ,2018-01-03,24.0,0.045871559633027525,-24.0,-0.045871559633027525
PL2331LAGMNWSJ,2018-02-07,23.75,0.022935779816513763,-23.75,-0.022935779816513763
PL2331LAGMNWSJ,2018-03-07,23.5,0.0,-23.5,-0.0
PL2331LAGMNWSJ,2018-04-04,24.0,0.045871559633027525,-24.0,-0.045871559633027525
PL2331LAGMNWSJ,2018-05-02,25.8,0.2110091743119267,-25.8,-0.2110091743119267
PL2331LAGMNWSJ,2018-06-06,27.25,0.34403669724770647,-27.25,-0.34403669724770647
PL2331LAGMNWSJ,2018-08-01,28.2,0.4311926605504587,-28.2,-0.4311926605504587
PL2331LAGMNWSJ,2018-09-05,31.0,0.6880733944954129,-31.0,-0.6880733944954129
PL2331LAGMNWSJ,2018-12-05,28.5,0.4587155963302753,-28.5,-0.4587155963302753
PL2331LAGMNWSJ,2019-01-02,29.0,0.5045871559633028,-29.0,-0.5045871559633028
2AGPS42Y,2019-08-14,23.66666666666667,0.5185185185185206,-23.66666666666667,-0.5185185185185206
2AGPS42Y,2019-09-04,23.75,0.5555555555555556,-23.75,-0.5555555555555556
2AGPS42Y,2019-12-04,23.75,0.5555555555555556,-23.75,-0.5555555555555556
2AGPS42Y,2020-01-01,23.2,0.3111111111111108,-23.2,-0.3111111111111108
2AGPS42Y,2020-02-05,22.5,0.0,-22.5,-0.0
2AGPS42Y,2020-03-04,23.5,0.4444444444444444,-23.5,-0.4444444444444444
2AGPS42Y,2020-04-01,24.0,0.6666666666666666,-24.0,-0.6666666666666666
2AGPS42Y,2020-05-06,24.25,0.7777777777777778,-24.25,-0.7777777777777778
2AGPS42Y,2020-06-03,24.25,0.7777777777777778,-24.25,-0.7777777777777778
2AGPS42Y,2020-08-05,24.75,1.0,-24.75,-1.0
2AGPS42Y,2020-09-02,24.6,0.933333333333334,-24.6,-0.933333333333334
2AGPS42Y,2020-12-02,24.0,0.6666666666666666,-24.0,-0.6666666666666666
JK1101B9GEND8F,2013-04-10,31.33333333333333,0.48717948717948684,-31.33333333333333,-0.48717948717948684
JK1101B9GEND8F,2013-05-01,25.0,0.0,-25.0,-0.0
JK1101B9GEND8F,2013-06-05,26.75,0.1346153846153846,-26.75,-0.1346153846153846
JK1101B9GEND8F,2013-07-03,31.8,0.5230769230769231,-31.8,-0.5230769230769231
JK1101B9GEND8F,2013-08-07,31.0,0.46153846153846156,-31.0,-0.46153846153846156
JK1101B9GEND8F,2013-10-16,28.0,0.23076923076923078,-28.0,-0.23076923076923078
JK1101B9GEND8F,2013-11-06,28.75,0.28846153846153844,-28.75,-0.28846153846153844
JK1101B9GEND8F,2013-12-04,28.0,0.23076923076923078,-28.0,-0.23076923076923078
JK1101B9GEND8F,2014-01-01,26.6,0.12307692307692318,-26.6,-0.12307692307692318
JK1101B9GEND8F,2014-02-05,26.75,0.1346153846153846,-26.75,-0.1346153846153846
JK1101B9GEND8F,2014-03-05,26.0,0.07692307692307693,-26.0,-0.07692307692307693
JK1101B9GEND8F,2014-04-02,27.8,0.21538461538461545,-27.8,-0.21538461538461545
JK1101B9GEND8F,2014-05-07,26.0,0.07692307692307693,-26.0,-0.07692307692307693
JK1101B9GEND8F,2014-06-04,27.0,0.15384615384615385,-27.0,-0.15384615384615385
JK1101B9GEND8F,2014-07-02,26.2,0.09230769230769226,-26.2,-0.09230769230769226
JK1101B9GEND8F,2014-08-06,26.5,0.11538461538461539,-26.5,-0.11538461538461539
JK1101B9GEND8F,2014-09-03,27.75,0.21153846153846154,-27.75,-0.21153846153846154
JK1101B9GEND8F,2014-10-01,26.6,0.12307692307692318,-26.6,-0.12307692307692318
JK1101B9GEND8F,2014-11-05,27.25,0.17307692307692307,-27.25,-0.17307692307692307
JK1101B9GEND8F,2014-12-03,26.2,0.09230769230769226,-26.2,-0.09230769230769226
JK1101B9GEND8F,2015-01-07,27.0,0.15384615384615385,-27.0,-0.15384615384615385
JK1101B9GEND8F,2015-02-04,26.5,0.11538461538461539,-26.5,-0.11538461538461539
JK1101B9GEND8F,2015-03-04,26.0,0.07692307692307693,-26.0,-0.07692307692307693
JK1101B9GEND8F,2015-04-01,27.6,0.20000000000000012,-27.6,-0.20000000000000012
JK1101B9GEND8F,2015-05-06,29.5,0.34615384615384615,-29.5,-0.34615384615384615
JK1101B9GEND8F,2015-06-03,32.0,0.5384615384615384,-32.0,-0.5384615384615384
JK1101B9GEND8F,2015-07-01,32.4,0.5692307692307691,-32.4,-0.5692307692307691
JK1101B9GEND8F,2015-08-05,32.25,0.5576923076923077,-32.25,-0.5576923076923077
JK1101B9GEND8F,2015-09-02,31.8,0.5230769230769231,-31.8,-0.5230769230769231
JK1101B9GEND8F,2015-10-07,32.666666666666664,0.5897435897435895,-32.666666666666664,-0.5897435897435895
JK1101B9GEND8F,2015-11-04,34.0,0.6923076923076923,-34.0,-0.6923076923076923
JK1101B9GEND8F,2015-12-02,34.4,0.723076923076923,-34.4,-0.723076923076923
JK1101B9GEND8F,2016-01-06,35.5,0.8076923076923077,-35.5,-0.8076923076923077
JK1101B9GEND8F,2016-02-03,37.0,0.9230769230769231,-37.0,-0.9230769230769231
JK1101B9GEND8F,2016-03-02,37.8,0.9846153846153844,-37.8,-0.9846153846153844
JK1101B9GEND8F,2016-04-06,38.0,1.0,-38.0,-1.0
JK1101B9GEND8F,2016-05-04,36.0,0.8461538461538461,-36.0,-0.8461538461538461
JK1101B9GEND8F,2016-06-01,33.0,0.6153846153846154,-33.0,-0.6153846153846154
PL2331LAHDEVKJ,2017-02-22,27.0,0.3137254901960784,-27.0,-0.3137254901960784
PL2331LAHDEVKJ,2017-03-01,26.6,0.2823529411764707,-26.6,-0.2823529411764707
PL2331LAHDEVKJ,2017-04-05,23.0,0.0,-23.0,-0.0
PL2331LAHDEVKJ,2017-05-03,27.6,0.3607843137254903,-27.6,-0.3607843137254903
PL2331LAHDEVKJ,2017-06-07,35.75,1.0,-35.75,-1.0
PL2331LAHDEVKJ,2017-08-02,27.2,0.3294117647058823,-27.2,-0.3294117647058823
PL2331LAHDEVKJ,2017-09-06,30.5,0.5882352941176471,-30.5,-0.5882352941176471
PL2331LAHDEVKJ,2017-12-06,26.25,0.2549019607843137,-26.25,-0.2549019607843137
PL2331LAHDEVKJ,2018-01-03,25.6,0.2039215686274511,-25.6,-0.2039215686274511
PL2331LAHDEVKJ,2018-02-07,25.25,0.17647058823529413,-25.25,-0.17647058823529413
PL2331LAHDEVKJ,2018-03-07,25.75,0.21568627450980393,-25.75,-0.21568627450980393
PL2331LAHDEVKJ,2018-04-04,25.0,0.1568627450980392,-25.0,-0.1568627450980392
PL2331LAHDEVKJ,2018-05-02,25.4,0.18823529411764695,-25.4,-0.18823529411764695
PL2331LAHDEVKJ,2018-06-06,26.0,0.23529411764705882,-26.0,-0.23529411764705882
PL2331LAHDEVKJ,2018-08-01,27.0,0.3137254901960784,-27.0,-0.3137254901960784
PL2331LAHDEVKJ,2018-09-05,27.5,0.35294117647058826,-27.5,-0.35294117647058826
PL2331LAHDEVKJ,2018-12-05,26.0,0.23529411764705882,-26.0,-0.23529411764705882
PL2331LAHDEVKJ,2019-01-02,26.2,0.2509803921568627,-26.2,-0.2509803921568627
PL2331LAHDEVKJ,2019-02-06,26.5,0.27450980392156865,-26.5,-0.27450980392156865
PL2331LAHDEVKJ,2019-03-06,28.5,0.43137254901960786,-28.5,-0.43137254901960786
PL2331LAHDEVKJ,2019-04-03,29.0,0.47058823529411764,-29.0,-0.47058823529411764
PL2331LAHDEVKJ,2019-05-01,30.0,0.5490196078431373,-30.0,-0.5490196078431373
PL2331LAHDEVKJ,2019-06-05,31.75,0.6862745098039216,-31.75,-0.6862745098039216
PL2331LAHDEVKJ,2019-08-07,29.0,0.47058823529411764,-29.0,-0.47058823529411764
PL2331LAHDEVKJ,2019-09-04,27.75,0.37254901960784315,-27.75,-0.37254901960784315
PL2331LAHDEVKJ,2019-12-04,31.75,0.6862745098039216,-31.75,-0.6862745098039216
PL2331LAHDEVKJ,2020-01-01,29.0,0.47058823529411764,-29.0,-0.47058823529411764
PL2331LAHDEVKJ,2020-02-05,27.75,0.37254901960784315,-27.75,-0.37254901960784315
PL2331LAHDEVKJ,2020-03-04,27.0,0.3137254901960784,-27.0,-0.3137254901960784
PL2331LAHDEVKJ,2020-04-01,26.6,0.2823529411764707,-26.6,-0.2823529411764707
PL2331LAHDEVKJ,2020-05-06,25.75,0.21568627450980393,-25.75,-0.21568627450980393
PL2331LAHDEVKJ,2020-06-03,25.25,0.17647058823529413,-25.25,-0.17647058823529413
PL2331LAHDEVKJ,2020-08-05,29.75,0.5294117647058824,-29.75,-0.5294117647058824
PL2331LAHDEVKJ,2020-09-02,31.8,0.6901960784313727,-31.8,-0.6901960784313727
PL2331LAHDEVKJ,2020-12-02,27.2,0.3294117647058823,-27.2,-0.3294117647058823
JK11A8B9J7G0RF,2013-04-10,21.33333333333333,0.01826484018264814,-21.33333333333333,-0.01826484018264814
JK11A8B9J7G0RF,2013-05-01,21.0,0.0,-21.0,-0.0
JK11A8B9J7G0RF,2013-06-05,21.0,0.0,-21.0,-0.0
JK11A8B9J7G0RF,2013-07-03,23.2,0.12054794520547941,-23.2,-0.12054794520547941
JK11A8B9J7G0RF,2013-08-07,27.5,0.3561643835616438,-27.5,-0.3561643835616438
JK11A8B9J7G0RF,2013-10-16,26.0,0.273972602739726,-26.0,-0.273972602739726
JK11A8B9J7G0RF,2013-11-06,25.75,0.2602739726027397,-25.75,-0.2602739726027397
JK11A8B9J7G0RF,2013-12-04,26.0,0.273972602739726,-26.0,-0.273972602739726
JK11A8B9J7G0RF,2014-01-01,26.8,0.3178082191780822,-26.8,-0.3178082191780822
JK11A8B9J7G0RF,2014-02-05,26.5,0.3013698630136986,-26.5,-0.3013698630136986
JK11A8B9J7G0RF,2014-03-05,26.5,0.3013698630136986,-26.5,-0.3013698630136986
JK11A8B9J7G0RF,2014-04-02,28.8,0.4273972602739726,-28.8,-0.4273972602739726
JK11A8B9J7G0RF,2014-05-07,31.0,0.547945205479452,-31.0,-0.547945205479452
JK11A8B9J7G0RF,2014-06-04,33.0,0.6575342465753424,-33.0,-0.6575342465753424
JK11A8B9J7G0RF,2014-07-02,32.2,0.6136986301369864,-32.2,-0.6136986301369864
JK11A8B9J7G0RF,2014-08-06,33.75,0.6986301369863014,-33.75,-0.6986301369863014
JK11A8B9J7G0RF,2014-09-03,37.25,0.8904109589041096,-37.25,-0.8904109589041096
JK11A8B9J7G0RF,2014-10-01,34.8,0.7561643835616437,-34.8,-0.7561643835616437
JK11A8B9J7G0RF,2014-11-05,34.75,0.7534246575342466,-34.75,-0.7534246575342466
JK11A8B9J7G0RF,2014-12-03,35.4,0.7890410958904108,-35.4,-0.7890410958904108
JK11A8B9J7G0RF,2015-01-07,35.0,0.7671232876712328,-35.0,-0.7671232876712328
JK11A8B9J7G0RF,2015-02-04,35.25,0.7808219178082192,-35.25,-0.7808219178082192
JK11A8B9J7G0RF,2015-03-04,35.75,0.8082191780821918,-35.75,-0.8082191780821918
JK11A8B9J7G0RF,2015-04-01,37.0,0.8767123287671232,-37.0,-0.8767123287671232
JK11A8B9J7G0RF,2015-05-06,39.25,1.0,-39.25,-1.0
JK11A8B9J7G0RF,2015-06-03,36.0,0.821917808219178,-36.0,-0.821917808219178
JK11A8B9J7G0RF,2015-07-01,34.4,0.7342465753424656,-34.4,-0.7342465753424656
JK11A8B9J7G0RF,2015-08-05,33.25,0.6712328767123288,-33.25,-0.6712328767123288
JK11A8B9J7G0RF,2015-09-02,33.0,0.6575342465753424,-33.0,-0.6575342465753424
JK11A8B9J7G0RF,2015-10-07,31.0,0.547945205479452,-31.0,-0.547945205479452
JK11A8B9J7G0RF,2015-11-04,33.5,0.684931506849315,-33.5,-0.684931506849315
JK11A8B9J7G0RF,2015-12-02,32.4,0.6246575342465752,-32.4,-0.6246575342465752
JK11A8B9J7G0RF,2016-01-06,32.25,0.6164383561643836,-32.25,-0.6164383561643836
JK11A8B9J7G0RF,2016-02-03,35.5,0.7945205479452054,-35.5,-0.7945205479452054
JK11A8B9J7G0RF,2016-03-02,35.4,0.7890410958904108,-35.4,-0.7890410958904108
JK11A8B9J7G0RF,2016-04-06,34.25,0.726027397260274,-34.25,-0.726027397260274
JK11A8B9J7G0RF,2016-05-04,38.0,0.9315068493150684,-38.0,-0.9315068493150684
JK11A8B9J7G0RF,2016-06-01,38.4,0.9534246575342465,-38.4,-0.9534246575342465
JK11A8B9J7G0RF,2016-08-03,37.333333333333336,0.8949771689497719,-37.333333333333336,-0.8949771689497719
ZA1259T3,2016-06-29,34.0,1.0,-34.0,-1.0
ZA1259T3,2016-08-03,25.4,0.11794871794871781,-25.4,-0.11794871794871781
ZA1259T3,2016-09-07,24.25,0.0,-24.25,-0.0
ZA1259T3,2016-12-07,29.5,0.5384615384615384,-29.5,-0.5384615384615384
ZA1259T3,2017-01-04,29.75,0.5641025641025641,-29.75,-0.5641025641025641
ZA1259T3,2017-02-01,27.5,0.3333333333333333,-27.5,-0.3333333333333333
ZA1259T3,2017-03-01,25.8,0.15897435897435905,-25.8,-0.15897435897435905
ZA1259T3,2017-04-05,26.0,0.1794871794871795,-26.0,-0.1794871794871795
ZA1259T3,2017-05-03,25.4,0.11794871794871781,-25.4,-0.11794871794871781
